TyreLife,CompoundEnc,RaceLapPct,Stint,FuelLoad,IsWarmup,TrackTemp,AirTemp,CircuitThrottlePct,CircuitBrakePct,CircuitAvgSpeed,Driver,Team,LapTimeSec,Compound,Circuit,Year,LapNumber,TyreLife
4.0,1,0.515625,4.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,TSU,AlphaTauri,84.294,MEDIUM,Monaco Grand Prix,2022,33.0,4.0
4.0,1,0.515625,3.0,60.5,0,28.3,21.9,37.45257679290948,30.26461759775092,153.290093365853,ZHO,Alfa Romeo,82.33,MEDIUM,Monaco Grand Prix,2022,33.0,4.0
11.0,1,0.515625,4.0,60.5,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,ALB,Williams,80.929,MEDIUM,Monaco Grand Prix,2022,33.0,11.0
4.0,1,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,PER,Red Bull Racing,80.677,MEDIUM,Monaco Grand Prix,2022,34.0,4.0
13.0,2,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,SAI,Ferrari,80.786,HARD,Monaco Grand Prix,2022,34.0,13.0
4.0,1,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,VER,Red Bull Racing,81.169,MEDIUM,Monaco Grand Prix,2022,34.0,4.0
13.0,2,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,LEC,Ferrari,81.669,HARD,Monaco Grand Prix,2022,34.0,13.0
4.0,1,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,RUS,Mercedes,81.524,MEDIUM,Monaco Grand Prix,2022,34.0,4.0
12.0,2,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,NOR,McLaren,82.279,HARD,Monaco Grand Prix,2022,34.0,12.0
4.0,1,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,ALO,Alpine,82.897,MEDIUM,Monaco Grand Prix,2022,34.0,4.0
4.0,1,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,HAM,Mercedes,82.828,MEDIUM,Monaco Grand Prix,2022,34.0,4.0
4.0,1,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,OCO,Alpine,82.812,MEDIUM,Monaco Grand Prix,2022,34.0,4.0
14.0,2,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,BOT,Alfa Romeo,82.896,HARD,Monaco Grand Prix,2022,34.0,14.0
12.0,2,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,VET,Aston Martin,82.895,HARD,Monaco Grand Prix,2022,34.0,12.0
12.0,2,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,GAS,AlphaTauri,82.744,HARD,Monaco Grand Prix,2022,34.0,12.0
15.0,2,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,RIC,McLaren,82.656,HARD,Monaco Grand Prix,2022,34.0,15.0
5.0,1,0.53125,4.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,TSU,AlphaTauri,82.574,MEDIUM,Monaco Grand Prix,2022,34.0,5.0
5.0,1,0.53125,3.0,59.0,0,28.5,21.9,37.45257679290948,30.26461759775092,153.290093365853,ZHO,Alfa Romeo,82.397,MEDIUM,Monaco Grand Prix,2022,34.0,5.0
12.0,1,0.53125,4.0,59.0,0,28.6,22.0,37.45257679290948,30.26461759775092,153.290093365853,ALB,Williams,80.511,MEDIUM,Monaco Grand Prix,2022,34.0,12.0
5.0,1,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,PER,Red Bull Racing,79.801,MEDIUM,Monaco Grand Prix,2022,35.0,5.0
14.0,2,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,SAI,Ferrari,79.838,HARD,Monaco Grand Prix,2022,35.0,14.0
5.0,1,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,VER,Red Bull Racing,79.85,MEDIUM,Monaco Grand Prix,2022,35.0,5.0
14.0,2,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,LEC,Ferrari,79.112,HARD,Monaco Grand Prix,2022,35.0,14.0
5.0,1,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,RUS,Mercedes,79.379,MEDIUM,Monaco Grand Prix,2022,35.0,5.0
13.0,2,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,NOR,McLaren,80.726,HARD,Monaco Grand Prix,2022,35.0,13.0
5.0,1,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,ALO,Alpine,82.751,MEDIUM,Monaco Grand Prix,2022,35.0,5.0
5.0,1,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,HAM,Mercedes,82.929,MEDIUM,Monaco Grand Prix,2022,35.0,5.0
5.0,1,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,OCO,Alpine,82.636,MEDIUM,Monaco Grand Prix,2022,35.0,5.0
15.0,2,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,BOT,Alfa Romeo,82.314,HARD,Monaco Grand Prix,2022,35.0,15.0
13.0,2,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,VET,Aston Martin,82.805,HARD,Monaco Grand Prix,2022,35.0,13.0
13.0,2,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,GAS,AlphaTauri,82.421,HARD,Monaco Grand Prix,2022,35.0,13.0
16.0,2,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,RIC,McLaren,82.339,HARD,Monaco Grand Prix,2022,35.0,16.0
6.0,1,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,TSU,AlphaTauri,82.406,MEDIUM,Monaco Grand Prix,2022,35.0,6.0
6.0,1,0.546875,3.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,ZHO,Alfa Romeo,82.053,MEDIUM,Monaco Grand Prix,2022,35.0,6.0
13.0,1,0.546875,4.0,57.5,0,28.8,22.0,37.45257679290948,30.26461759775092,153.290093365853,ALB,Williams,79.677,MEDIUM,Monaco Grand Prix,2022,35.0,13.0
6.0,1,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,PER,Red Bull Racing,79.027,MEDIUM,Monaco Grand Prix,2022,36.0,6.0
15.0,2,0.5625,3.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,SAI,Ferrari,78.962,HARD,Monaco Grand Prix,2022,36.0,15.0
6.0,1,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,VER,Red Bull Racing,79.018,MEDIUM,Monaco Grand Prix,2022,36.0,6.0
15.0,2,0.5625,4.0,56.0,0,28.8,22.1,37.45257679290948,30.26461759775092,153.290093365853,LEC,Ferrari,79.394,HARD,Monaco Grand Prix,2022,36.0,15.0
